,algorithm,policy,machine_id,workload_type,avg_cpu_actual,avg_cpu_predicted,avg_solar_pv,energy_consumed_wh,green_energy_wh,grid_energy_wh,geuf_percentage
18,TempoSight,PREDICTIVE_CARBON_AWARE,"(53,)",MEDIUM,33.49250006675833,33.16,0.8756329497264108,266.9850001335167,266.9850001335167,0.0,100.0
19,TempoSight,NAIVE_CARBON_AWARE,"(53,)",MEDIUM,33.49250006675833,33.16,0.8756329497264108,266.9850001335167,266.9850001335167,0.0,100.0
20,TempoSight,GREEN_OBLIVIOUS,"(53,)",MEDIUM,29.9350000222525,30.02,0.6219709649218859,259.870000044505,232.16326500980276,27.706735034702227,89.33823256629961
21,TempoSight,PREDICTIVE_CARBON_AWARE,"(56,)",MEDIUM,33.6533333301525,33.62,0.0,267.30666666030504,0.0,267.30666666030504,0.0
22,TempoSight,NAIVE_CARBON_AWARE,"(56,)",MEDIUM,33.6533333301525,33.62,0.0,267.30666666030504,0.0,267.30666666030504,0.0
23,TempoSight,GREEN_OBLIVIOUS,"(56,)",MEDIUM,30.037499984105835,30.14,0.0,260.0749999682116,0.0,260.0749999682116,0.0
24,TempoSight,PREDICTIVE_CARBON_AWARE,"(58,)",MEDIUM,30.667499979336668,30.56,0.0,261.3349999586733,0.0,261.3349999586733,0.0
25,TempoSight,NAIVE_CARBON_AWARE,"(58,)",MEDIUM,30.667499979336668,30.56,0.0,261.3349999586733,0.0,261.3349999586733,0.0
26,TempoSight,GREEN_OBLIVIOUS,"(58,)",MEDIUM,30.4841666221625,30.44,0.0,260.968333244325,0.0,260.968333244325,0.0
27,TempoSight,PREDICTIVE_CARBON_AWARE,"(60,)",MEDIUM,31.956666572891667,31.56,0.0,263.9133331457833,0.0,263.9133331457833,0.0
28,TempoSight,NAIVE_CARBON_AWARE,"(60,)",MEDIUM,31.956666572891667,31.56,0.0,263.9133331457833,0.0,263.9133331457833,0.0
29,TempoSight,GREEN_OBLIVIOUS,"(60,)",MEDIUM,30.815833210947503,30.23,0.0,261.63166642189503,0.0,261.63166642189503,0.0
30,TempoSight,PREDICTIVE_CARBON_AWARE,"(77,)",MEDIUM,34.58916676839333,34.4,0.0,269.1783335367867,0.0,269.1783335367867,0.0
31,TempoSight,NAIVE_CARBON_AWARE,"(77,)",MEDIUM,34.58916676839333,34.4,0.0,269.1783335367867,0.0,269.1783335367867,0.0
32,TempoSight,GREEN_OBLIVIOUS,"(77,)",MEDIUM,30.587500047685833,30.69,0.0,261.1750000953716,0.0,261.1750000953716,0.0
33,TempoSight,PREDICTIVE_CARBON_AWARE,"(81,)",MEDIUM,30.049166599907505,30.12,0.796343132021231,260.098333199815,244.21360197562342,15.884731224191537,93.89279776276442
34,TempoSight,NAIVE_CARBON_AWARE,"(81,)",MEDIUM,30.049166599907505,30.12,0.796343132021231,260.098333199815,244.21360197562342,15.884731224191537,93.89279776276442
35,TempoSight,GREEN_OBLIVIOUS,"(81,)",MEDIUM,29.8741667270675,30.08,0.08576790587138833,259.748333454135,102.79479847058113,156.95353498355388,39.574767277085186
36,TempoSight,PREDICTIVE_CARBON_AWARE,"(119,)",MEDIUM,31.557916571700417,31.56,0.0,263.1158331434008,0.0,263.1158331434008,0.0
37,TempoSight,NAIVE_CARBON_AWARE,"(119,)",MEDIUM,31.557916571700417,31.56,0.0,263.1158331434008,0.0,263.1158331434008,0.0
38,TempoSight,GREEN_OBLIVIOUS,"(119,)",MEDIUM,30.384583236777086,30.73,0.0,260.76916647355415,0.0,260.76916647355415,0.0
39,TempoSight,PREDICTIVE_CARBON_AWARE,"(123,)",MEDIUM,31.639722228050005,32.53,0.0,263.2794444561,0.0,263.2794444561,0.0
40,TempoSight,NAIVE_CARBON_AWARE,"(123,)",MEDIUM,31.639722228050005,32.53,0.0,263.2794444561,0.0,263.2794444561,0.0
41,TempoSight,GREEN_OBLIVIOUS,"(123,)",MEDIUM,29.674722234405834,30.42,0.0,259.3494444688116,0.0,259.3494444688116,0.0
